title,price,old_price,discount_offer,image_urls,images
Apple iPhone XS 256GB Space Grey (MT9H2RU/A) ,92990,98990,6000,https://img.mvideo.ru/Pdb/30040017m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040017m.jpg', 'path': 'full/237fd7eb6fdb89328ff945785549e770de4abd29.jpg', 'checksum': '963b626f6021b8193e8ab96740d28452'}]"
Samsung Galaxy A6 (2018) Gold (SM-A600F) ,15990,18490,2500,https://img.mvideo.ru/Pdb/30037049m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30037049m.jpg', 'path': 'full/65ea6d1e85971318f1542a57c5f2d0aaf28d7cc6.jpg', 'checksum': 'fe191fe11f773e1df64685e25e230ee7'}]"
Xiaomi Redmi 6A 16Gb Blue ,7490,nan,0,https://img.mvideo.ru/Pdb/30042505m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042505m.jpg', 'path': 'full/39f4d0e07b452e0af9f639a855d947d7137f0cad.jpg', 'checksum': '6e40a430211463594b0fa8a827e9c672'}]"
Huawei Nova 3 Purple (PAR-LX1) ,26990,29990,3000,https://img.mvideo.ru/Pdb/30039256m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039256m.jpg', 'path': 'full/2c8fa168e6dd899e942d2a44c886765147c48ad4.jpg', 'checksum': '01996ad3a59864fd78db91021969190b'}]"
ASUS ZenFone Max Pro (M1) ZB602KL 32Gb Blue (4D113RU) ,12990,13990,1000,https://img.mvideo.ru/Pdb/30039724m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039724m.jpg', 'path': 'full/697bc11a2550e4eb98803ad5bb8a79b02e73d861.jpg', 'checksum': '1ce8a0421854f2076e0e6cc8af5f0f9b'}]"
Huawei Mate 20 Midnight Blue (HMA-L29) ,39990,47770,7780,https://img.mvideo.ru/Pdb/30040209m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040209m.jpg', 'path': 'full/88454c820d34527e242c4ea19abc6a6fe51df101.jpg', 'checksum': '56cc81557e25b066ecf543a7ac931f34'}]"
Honor 10 Lite 64Gb Sapphire Blue (HRY-LX1 ) ,16990,nan,0,https://img.mvideo.ru/Pdb/30042214m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042214m.jpg', 'path': 'full/0cac8cfe8ac0ab27836a57f63d64c8ccbced8664.jpg', 'checksum': 'b55f55c43c2908086f64ed4bf7bc9524'}]"
Apple iPhone 8 Plus 256GB Space Gray (MQ8P2RU/A) ,61990,67990,6000,https://img.mvideo.ru/Pdb/30030160m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030160m.jpg', 'path': 'full/9d1ddb18998a538cceb130fb6de95ddb44910aef.jpg', 'checksum': '6ea6ba70ad85d6eb5ab7b6b699260c34'}]"
Honor 9 Lite Midnight Black (LLD-L31) ,13990,nan,0,https://img.mvideo.ru/Pdb/30032085m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032085m.jpg', 'path': 'full/29dcec8efa80d6a42798add722c9ee98409f22b0.jpg', 'checksum': '6602ecb3eff500b6aede1b6a796a9d12'}]"
Apple iPhone XS Max 64GB Silver (MT512RU/A) ,89990,96990,7000,https://img.mvideo.ru/Pdb/30040024m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040024m.jpg', 'path': 'full/c08bb6d52db6945aab29012ae319aead550f28e3.jpg', 'checksum': 'e3ecba3ec0657254f78cea93007ae7e6'}]"
Motorola Moto Z Black/Gray (SM4389AE7U1) ,13990,nan,0,https://img.mvideo.ru/Pdb/30027140m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30027140m.jpg', 'path': 'full/ea799379d6d9205ade61b8a0e0be45df809323be.jpg', 'checksum': '0b15b52d2cb6a59d926e13b06a8858ea'}]"
Apple iPhone 7 Plus 128Gb Black (MN4M2RU/A) ,51990,53690,1700,https://img.mvideo.ru/Pdb/30026219m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026219m.jpg', 'path': 'full/a71c2e53580046a06b47c5302eaae0dfdec1573f.jpg', 'checksum': '8f0f2e48ca585ec37b78df38a32022ee'}]"
Apple iPhone 6s 32GB Gold (MN112RU/A) ,24990,27990,3000,https://img.mvideo.ru/Pdb/30026284m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026284m.jpg', 'path': 'full/36194b05279e52cd9d1fe452761eb1232d9565c4.jpg', 'checksum': 'dc95bb8022ead3d8f10be783bdc26fc9'}]"
Xiaomi Mi A2 Lite 32Gb Black ,14990,nan,0,https://img.mvideo.ru/Pdb/30040796m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040796m.jpg', 'path': 'full/35d697a8d68b285c7bacfded29ba7f584407a04e.jpg', 'checksum': 'bdb9e49456df32be86c501a6c537beb1'}]"
ASUS ZenFone Max Pro M1 ZB602KL Silver (4H008RU) ,14990,15990,1000,https://img.mvideo.ru/Pdb/30040227m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040227m.jpg', 'path': 'full/1ff020732766a848876bc801403e3922d87f31aa.jpg', 'checksum': 'd97b44b331f62f87764752504f0acb26'}]"
Irbis SP514b ,3190,nan,0,https://img.mvideo.ru/Pdb/30041111m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041111m.jpg', 'path': 'full/4eaf45a294afc02e2d6430678e0249c2759dcad4.jpg', 'checksum': '7c59aa354dda99de526e55ac4cec4fe8'}]"
Nokia 7.1 DS TA-1095 Indigo ,18990,nan,0,https://img.mvideo.ru/Pdb/30041819m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041819m.jpg', 'path': 'full/a4219efcca6c6447efba71b2a0598bc8a262d224.jpg', 'checksum': '3feb03c7f95d4568c2559de209694666'}]"
Apple iPhone 6s Plus 128Gb Rose Gold (FKUG2RU/A) восст. ,29990,nan,0,https://img.mvideo.ru/Pdb/30040199m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040199m.jpg', 'path': 'full/41bb88a05def9a1e6ecea48545a4823e14f120d7.jpg', 'checksum': 'ea20e6f6a808e7bd00d1fce3b9bb27f2'}]"
Samsung Galaxy A6 (2018) Blue (SM-A600F) ,15990,18490,2500,https://img.mvideo.ru/Pdb/30037048m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30037048m.jpg', 'path': 'full/fc93d36df120a052211fecacb30b57ca259f6d37.jpg', 'checksum': 'dd524ae390e448e95fd07f4044bff558'}]"
Honor 9 Lite Ice Gray (LLD-L31) ,13990,nan,0,https://img.mvideo.ru/Pdb/30032086m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032086m.jpg', 'path': 'full/e775c9f3a7d38f1ff23183bd18f97c9be97a9da6.jpg', 'checksum': 'f648965981a6e518079ee873c1b0c2e0'}]"
Xiaomi Redmi 6A 32Gb  Blue ,8490,nan,0,https://img.mvideo.ru/Pdb/30042506m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042506m.jpg', 'path': 'full/e63b1a7f0dd592769f18037d2a770647b6ffa020.jpg', 'checksum': '9b06d3d302721a2916aa3119703aeb8c'}]"
Xiaomi Mi MIX 3 128Gb Sapphire Blue ,44990,nan,0,https://img.mvideo.ru/Pdb/30042590m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042590m.jpg', 'path': 'full/b5703674d584e479a84f415aa066c27d13cd07b5.jpg', 'checksum': 'b01c752b23a377138dcd6fd9fcdc13d2'}]"
Honor View 20 256GB Phantom Blue (PCT-L29) ,44990,nan,0,https://img.mvideo.ru/Pdb/30042282m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042282m.jpg', 'path': 'full/212fb50dd74d05f23deab3429bea079216b850fe.jpg', 'checksum': 'cfb0e6b7b0171589fdc0d2430cb08bf6'}]"
Apple iPhone XS Max 512GB Space Grey (MT562RU/A) ,117990,126990,9000,https://img.mvideo.ru/Pdb/30040029m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040029m.jpg', 'path': 'full/4355130673313b6a4f978f6cb0f4edbb366011ef.jpg', 'checksum': 'a3283de6f4f9b7de73b58f50204eda29'}]"
Apple iPhone XR 128GB Yellow (MRYF2RU/A) ,64990,67990,3000,https://img.mvideo.ru/Pdb/30040041m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040041m.jpg', 'path': 'full/e7538de9d1c485f89c19fc107e8d0ab687889471.jpg', 'checksum': '00b11e262cbff9626837a9b8ccf8d060'}]"
Sony Xperia XZ1 Black (G8342) ,24990,nan,0,https://img.mvideo.ru/Pdb/30030295m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030295m.jpg', 'path': 'full/12033deaf433bcb1574f8cf7601d663c0d020f82.jpg', 'checksum': 'e66b2cf2a69932c03a73b1ff3b40ba10'}]"
Samsung Galaxy J1 (2016) Black (SM-J120F) ,6290,nan,0,https://img.mvideo.ru/Pdb/30024596m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30024596m.jpg', 'path': 'full/5f12b9e5fb157c597a5909937c62b269f52f1004.jpg', 'checksum': '53f51cd97c848e229a3f454404dcebef'}]"
Honor 8X 128Gb Blue (JSN-L21) ,19990,nan,0,https://img.mvideo.ru/Pdb/30040295m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040295m.jpg', 'path': 'full/d946b5abed53d1a7f4e66bae49870d03a47f437f.jpg', 'checksum': '9c783e63d260f37fc34173edab44a0be'}]"
Honor 9 Lite Sapphire Blue (LLD-L31) ,13990,nan,0,https://img.mvideo.ru/Pdb/30032084m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032084m.jpg', 'path': 'full/42092c18f344cd52d619e83e9b395b37622c263b.jpg', 'checksum': 'ed2539634ab969f63aa303054371bcb8'}]"
Apple iPhone XR 128GB Coral (MRYG2RU/A) ,64990,67990,3000,https://img.mvideo.ru/Pdb/30040042m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040042m.jpg', 'path': 'full/40dee83689546f364959c2c03288bd41cd9937f2.jpg', 'checksum': 'acf1dd0195fbbdb0843c93b754380592'}]"
Honor 10 Lite 64Gb Midnight Black  (HRY-LX1 ) ,16990,nan,0,https://img.mvideo.ru/Pdb/30042215m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042215m.jpg', 'path': 'full/0b721062d06f6cc24f67a77e7f5d4df09de77c64.jpg', 'checksum': '956d79a3a6e918d6d77c0972826e783c'}]"
Samsung Galaxy S9 64Gb Ультрафиолет ,49990,55990,6000,https://img.mvideo.ru/Pdb/30032354m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032354m.jpg', 'path': 'full/b5eab0c16fc097cbd549dd1988f3b4415736158e.jpg', 'checksum': '755a29b964a559d28ff14b068f297a22'}]"
ASUS ZenFone Max Pro M1 ZB602KL Black (4A007RU) ,14990,15990,1000,https://img.mvideo.ru/Pdb/30040225m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040225m.jpg', 'path': 'full/1d5fdc0e1dd2591efb386d9e63d49f9143c8a142.jpg', 'checksum': 'd7df9835fdf02209b51b45e6b08d5eef'}]"
Honor 10 128Gb Midnight Black (COL-L29) ,27990,29990,2000,https://img.mvideo.ru/Pdb/30036815m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30036815m.jpg', 'path': 'full/ff1eaf81fe75b5c0886c261648eeeaaa7a07e8c7.jpg', 'checksum': '1f156e1872f3465ac2554c2af5d431ea'}]"
Apple iPhone XR 64GB Blue (MRYA2RU/A) ,59990,63990,4000,https://img.mvideo.ru/Pdb/30040037m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040037m.jpg', 'path': 'full/0dd2aa05909c852a7b5013d6316d51304acf59c8.jpg', 'checksum': '28dcc0a584bd4a9570f74e23936632c3'}]"
Nokia 3.1 Black (TA-1063) ,8990,nan,0,https://img.mvideo.ru/Pdb/30038385m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038385m.jpg', 'path': 'full/370d406e665c350275d275f7290226b0ab147a7b.jpg', 'checksum': '6e3cb2089071b3cb26c4718e100a9ecc'}]"
Apple iPhone SE 32GB Space Grey (MP822RU/A) ,18990,nan,0,https://img.mvideo.ru/Pdb/30027840m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30027840m.jpg', 'path': 'full/4db85baab2329d0aeb406ee4a6e4aad5c2d19289.jpg', 'checksum': 'ebea41ce5529e40371915e0d9955ae05'}]"
Xiaomi Mi MIX 3 128Gb Jade Green ,44990,nan,0,https://img.mvideo.ru/Pdb/30042591m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042591m.jpg', 'path': 'full/3634ae3bbb028246b5c3b1430262479b3a4ca93c.jpg', 'checksum': '48146699cb859865c3e7622008f288d2'}]"
Honor 10 64Gb Blue (COL-L29) ,24990,26990,2000,https://img.mvideo.ru/Pdb/30036817m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30036817m.jpg', 'path': 'full/553c9ed768339dc47977f54567ef7c66152be8ee.jpg', 'checksum': '30e81e8ffc271a5f2111543b9fbd5ef4'}]"
Honor 8C 32Gb Gold (BKK-L21) ,12990,nan,0,https://img.mvideo.ru/Pdb/30040718m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040718m.jpg', 'path': 'full/5b6660d74484c562ac0360351c19745079769f82.jpg', 'checksum': '4059f5844abd7dcba2fb917976f5064e'}]"
Apple iPhone 7 32Gb Silver (MN8Y2RU/A) ,34990,nan,0,https://img.mvideo.ru/Pdb/30026136m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026136m.jpg', 'path': 'full/95c7b4d7a6a9ee482920edf21177da7c0368b938.jpg', 'checksum': 'f5e690b43cd256e51c565a3b9bdeb279'}]"
Samsung Galaxy J4 (2018) Gold (SM-J400F) ,9990,nan,0,https://img.mvideo.ru/Pdb/30038680m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038680m.jpg', 'path': 'full/5ce83fb0c80a2085565cb86d369cbf1393eb92e9.jpg', 'checksum': 'b37b7b81293c13b95aa3f4685a4415be'}]"
Samsung Galaxy J4+ 32Gb Gold (SM-J415FN) ,10990,12990,2000,https://img.mvideo.ru/Pdb/30040772m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040772m.jpg', 'path': 'full/27a2bd0bed7599cafa19c4defe50bb5c1b4f1970.jpg', 'checksum': 'c2415bfd644d12e11ec28fd0b2e8547d'}]"
Apple iPhone XR 128GB White (MRYD2RU/A) ,64990,67990,3000,https://img.mvideo.ru/Pdb/30040039m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040039m.jpg', 'path': 'full/37cc7d81b1c8ee1cfd07f6308933c02a034b2eb7.jpg', 'checksum': '8bf923831dcc62e2b70bfa5bfe3e99d7'}]"
Samsung Galaxy S8 64Gb Черный бриллиант ,39990,nan,0,https://img.mvideo.ru/Pdb/30027818m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30027818m.jpg', 'path': 'full/b8e15216f5da452da82aa7ea646bb28b13e2cf9c.jpg', 'checksum': '38c4b412db15e5398db31445d1cdafb2'}]"
Xiaomi Mi MIX 3 128Gb Onyx Black ,44990,nan,0,https://img.mvideo.ru/Pdb/30042569m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042569m.jpg', 'path': 'full/236d1f04a6d7b23cf2b0bc6442c0e094e58e57f3.jpg', 'checksum': '9eba390f6823fd3e75bfe6c5fd0a2eef'}]"
Samsung Galaxy S9 64Gb Черный бриллиант ,49990,55990,6000,https://img.mvideo.ru/Pdb/30032355m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032355m.jpg', 'path': 'full/86e3c9a519da34ee1c8c027da375bd86d2ad3198.jpg', 'checksum': 'ef138fff5c4716d20daf2fff1055be4a'}]"
Huawei P20 Pro Midnight Blue ,39990,nan,0,https://img.mvideo.ru/Pdb/30032524m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032524m.jpg', 'path': 'full/972963530f7dacc20a406745f42f211d9520272b.jpg', 'checksum': 'dcd44fcdd7b92eae4f5e02909afe368b'}]"
Samsung Galaxy A8 (2018) Black (SM-A530F) ,21990,nan,0,https://img.mvideo.ru/Pdb/30031847m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30031847m.jpg', 'path': 'full/b913d3bc8fc5caa75d8104c385bd089ce936ebe3.jpg', 'checksum': 'fba7036c6c487af3af3998948e1046e9'}]"
Xiaomi Mi 8 Lite 64GB Aurora Blue ,17990,21990,4000,https://img.mvideo.ru/Pdb/30042051m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042051m.jpg', 'path': 'full/5071776c346057a881dda1a265e351ec585114e5.jpg', 'checksum': '8e9cd4fa952c7a25291c910b8c6dfc46'}]"
Nokia 3.1 Blue (TA-1063) ,8990,nan,0,https://img.mvideo.ru/Pdb/30038386m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038386m.jpg', 'path': 'full/c98a11f363f63203dbae0341419091226268137a.jpg', 'checksum': 'b99780fca8d50714c82f0675e70f2ed6'}]"
Apple iPhone SE 32GB Rose Gold (MP852RU/A) ,18990,nan,0,https://img.mvideo.ru/Pdb/30027843m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30027843m.jpg', 'path': 'full/0f89b3ddd8fe34d70e70dad13f309a6ea8be4086.jpg', 'checksum': 'ed3ca3b864d9c93180ae6a8065abb22d'}]"
Apple iPhone XR 128GB Blue (MRYH2RU/A) ,64990,67990,3000,https://img.mvideo.ru/Pdb/30040043m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040043m.jpg', 'path': 'full/613ec3443d2698cf6d5a76b6cb2f54491c2f5455.jpg', 'checksum': '28dcc0a584bd4a9570f74e23936632c3'}]"
Samsung Galaxy A8+ (2018) Black (SM-A730F) ,23490,nan,0,https://img.mvideo.ru/Pdb/30031880m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30031880m.jpg', 'path': 'full/0eddb55b3c0b46f30eef4fd4113c278497800ba5.jpg', 'checksum': 'cbd07dea91c8e8bbdc2fdf2842cba8a1'}]"
OPPO АХ7 Glaze Blue ,18990,nan,0,https://img.mvideo.ru/Pdb/30042556m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042556m.jpg', 'path': 'full/55fbeac6434836d28bfcd404555a313ae61faa60.jpg', 'checksum': '83e8587bb0af9aa15bf876c7fb7b8be8'}]"
Honor 10 64Gb Gray (COL-L29) ,24990,26990,2000,https://img.mvideo.ru/Pdb/30036816m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30036816m.jpg', 'path': 'full/f3ff40d2eb938c967d14cf109861fcbf08dd8a59.jpg', 'checksum': '9dd7d60370efeff1a110bd8945675179'}]"
Honor 10 128Gb Phantom Blue (COL-L29) ,27990,29990,2000,https://img.mvideo.ru/Pdb/30036814m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30036814m.jpg', 'path': 'full/aee82773def0c56efc2432925b630a24aebb4a11.jpg', 'checksum': 'b1a86334c9c87ccec3a1200a1fcad832'}]"
Apple iPhone 8 Plus 256GB Gold (MQ8R2RU/A) ,61990,67990,6000,https://img.mvideo.ru/Pdb/30030162m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030162m.jpg', 'path': 'full/bba3283acb939e6268db8006dba37f69a7966358.jpg', 'checksum': '5b092b0a466f5012e9c177ac2f6dc48e'}]"
Xiaomi Redmi Note 6 Pro 32Gb Black ,16990,17990,1000,https://img.mvideo.ru/Pdb/30040999m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040999m.jpg', 'path': 'full/c24cc23575475943d21f3682e70e6d0657f6c37a.jpg', 'checksum': '14fcf5f1851787c8a23a8d94e7752bfd'}]"
Prestigio PSP3406DUO WIZE Y3 BLACK ,2990,nan,0,https://img.mvideo.ru/Pdb/30041863m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041863m.jpg', 'path': 'full/c9d7c1ced282419e3e9cb87017484c466f5826a3.jpg', 'checksum': '060de54e4b5f6f4d0f89f1152b2cd512'}]"
Xiaomi Mi 8 128Gb Black ,32990,nan,0,https://img.mvideo.ru/Pdb/30041484m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041484m.jpg', 'path': 'full/ccdcbdf8cf64a5febc946bfef0d2e315952b5891.jpg', 'checksum': 'ee3d8f5e4517544267488431913fac78'}]"
Samsung Galaxy S9 64Gb Титан ,49990,55990,6000,https://img.mvideo.ru/Pdb/30032356m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032356m.jpg', 'path': 'full/7f05c888d72d32011921cabf8bb1738d1f0b7520.jpg', 'checksum': 'e0a297b7e144f0e4a4ce0fe15880eced'}]"
Samsung Galaxy A8 (2018) Gold (SM-A530F) ,21990,nan,0,https://img.mvideo.ru/Pdb/30031849m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30031849m.jpg', 'path': 'full/4df6cc50a0c2d96239a9ff815cc6214fa94abb12.jpg', 'checksum': '3f268d808f913556dafac7c159a5aa33'}]"
Huawei Mate 20 lite Black (SNE-LX1) ,19990,nan,0,https://img.mvideo.ru/Pdb/30039869m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039869m.jpg', 'path': 'full/61ff41a453783e63d2e4bf84256a0fb04acaaed8.jpg', 'checksum': 'ea480108977eb120c2fd8ecca464e82f'}]"
ASUS ZenFone Max Pro M1 ZB602KL Blue (4D114RU) ,14990,15990,1000,https://img.mvideo.ru/Pdb/30040226m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040226m.jpg', 'path': 'full/07dd80cb06eaaaf44e39120be1a6adbb63bb1c86.jpg', 'checksum': '2a5d3549f0833241952e2a326b0e9d69'}]"
Samsung Galaxy J2 (2018) Black (SM-J250F) ,8990,nan,0,https://img.mvideo.ru/Pdb/30032090m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032090m.jpg', 'path': 'full/c624dc236b8b53115fa9a4468e1db402ce816c7e.jpg', 'checksum': '5b11a6aa247038f4074cf459357fe7e1'}]"
Huawei Nova 3 Black (PAR-LX1) ,26990,29990,3000,https://img.mvideo.ru/Pdb/30039257m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039257m.jpg', 'path': 'full/d7e854ec1eeec0742403767ee6297004cd6b6a8b.jpg', 'checksum': '8966ef7c1d8b2ca0cd88a8f754436c44'}]"
Samsung Galaxy A6+ (2018) Black (SM-A605F) ,17990,20490,2500,https://img.mvideo.ru/Pdb/30038468m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038468m.jpg', 'path': 'full/b3931c4ed3c3ca34bcf23f1d6d0cb2425ab31d7d.jpg', 'checksum': '24602da16d67bb4ff38ee63f982f46d6'}]"
Samsung Galaxy S9+ 64Gb Ультрафиолет ,55990,61990,6000,https://img.mvideo.ru/Pdb/30032352m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032352m.jpg', 'path': 'full/2fd33efdff36aede2873b4f6f76e60e9b46d686d.jpg', 'checksum': '0e41be00f903875abd7773dd4e2b586b'}]"
Huawei P20 Black (EML-L29) ,29990,nan,0,https://img.mvideo.ru/Pdb/30032521m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032521m.jpg', 'path': 'full/1a18b1e1ebe32945b85cd573d2fa167256ee76ff.jpg', 'checksum': 'ccfd7894e29f8f9e0b621bb5d34103cc'}]"
Honor View 20 256GB Phantom Red (PCT-L29) ,44990,nan,0,https://img.mvideo.ru/Pdb/30042283m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042283m.jpg', 'path': 'full/7933b2919efceb6a56f4d2c55bef626f36a15b81.jpg', 'checksum': 'e40d78218c296e8455e7db3c21dfbf1f'}]"
Apple iPhone XR 64GB Yellow (MRY72RU/A) ,59990,63990,4000,https://img.mvideo.ru/Pdb/30040035m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040035m.jpg', 'path': 'full/229284f8fe254ebe6fffdaf13bcadb22a50f786c.jpg', 'checksum': '00b11e262cbff9626837a9b8ccf8d060'}]"
Apple iPhone 7 Plus 128Gb Rose Gold (MN4U2RU/A) ,51990,53690,1700,https://img.mvideo.ru/Pdb/30026222m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026222m.jpg', 'path': 'full/b58add08357daf6ce6737cedb6968b3efa93e1a1.jpg', 'checksum': 'bbfb3dac0c09015b82e72dfc63d358e3'}]"
Xiaomi Redmi 6A 32Gb Gold ,8490,nan,0,https://img.mvideo.ru/Pdb/30042055m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042055m.jpg', 'path': 'full/c5edb7e7d6785e4d090a9586bc0690d56d3ac04a.jpg', 'checksum': '4b518867e3825a7f5bd1a4b43c8c4c35'}]"
Apple iPhone 6s 32GB Silver (MN0X2RU/A) ,24990,27990,3000,https://img.mvideo.ru/Pdb/30026283m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026283m.jpg', 'path': 'full/f34d93a966c5c2be3801ea93bbb0c9454e726128.jpg', 'checksum': 'c6a0a51c6c82f782fcd4f0a7771bbaba'}]"
Huawei Y6 Prime 2018 Blue (ATU-L31) ,8790,nan,0,https://img.mvideo.ru/Pdb/30032655m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032655m.jpg', 'path': 'full/d3c8c4e556efbd724da82896fa463968d97a2958.jpg', 'checksum': '69c33de97740c51e8ccd4321fd52985c'}]"
Apple iPhone XS 64GB Silver (MT9F2RU/A) ,80990,87990,7000,https://img.mvideo.ru/Pdb/30040015m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040015m.jpg', 'path': 'full/3ae201652322fbdc0c8a75c23283ce4413ce2155.jpg', 'checksum': 'ba5ce86ea17d0a1b383cc569acc39ce0'}]"
Huawei P20 Midnight Blue (EML-L29) ,29990,nan,0,https://img.mvideo.ru/Pdb/30032522m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032522m.jpg', 'path': 'full/26ca4a9fd62479a85f8b602e60e497858f457f56.jpg', 'checksum': '442aa80077df4d9d561094ccf26aafaf'}]"
Samsung Galaxy A9 (2018) Blue ,29990,nan,0,https://img.mvideo.ru/Pdb/30040724m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040724m.jpg', 'path': 'full/6b54ce0bd510f0ffb6e8f5477f55047b6b508e58.jpg', 'checksum': '71420110b17ade1db02b1e365e95c8d7'}]"
Apple iPhone 7 Plus 32Gb Rose Gold (MNQQ2RU/A) ,44990,nan,0,https://img.mvideo.ru/Pdb/30026232m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026232m.jpg', 'path': 'full/544c821af41db5140a1626e7d18244b53d64d8aa.jpg', 'checksum': 'bbfb3dac0c09015b82e72dfc63d358e3'}]"
Samsung Galaxy J2 (2018) Gold (SM-J250F) ,8990,nan,0,https://img.mvideo.ru/Pdb/30032091m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032091m.jpg', 'path': 'full/850f6b762a9f213ec4c3da42768b04294aae3084.jpg', 'checksum': 'bea2aed544c831446acebe76e4899edc'}]"
Huawei Mate 20 lite Sapphire Blue (SNE-LX1) ,19990,nan,0,https://img.mvideo.ru/Pdb/30039881m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039881m.jpg', 'path': 'full/51344ae586d199ec001d9ac5e551b982618dd438.jpg', 'checksum': '2c0b8855e3b7214cbccb58949576925d'}]"
