production_id,product_id,batch_number,start_date,end_date,planned_quantity,produced_quantity,defect_quantity,employee_id,machine_id,production_line,production_cost,energy_consumption,production_status,quality_check_status
213,81,B000213,2023-04-21,2023-04-21 21:00:00,175,188,3,6,1,Лінія 5,11662.91,749.24,Заплановано,Відхилено
214,92,B000214,2024-12-06,2024-12-08 03:00:00,375,365,2,123,5,Лінія 1,39260.44,460.43,В процесі,Пройдено
215,81,B000215,2023-12-24,2023-12-25 16:00:00,149,158,0,6,4,Лінія 5,26958.13,418.88,В процесі,Очікує
216,81,B000216,2023-09-30,2023-10-02 22:00:00,528,572,13,129,2,Лінія 3,25674.52,831.35,В процесі,Відхилено
217,42,B000217,2023-03-30,2023-03-30 21:00:00,324,316,7,129,5,Лінія 5,45349.47,231.86,Завершено,Відхилено
218,100,B000218,2023-11-12,2023-11-13 04:00:00,492,459,13,49,10,Лінія 3,29334.98,287.88,Завершено,Пройдено
219,62,B000219,2023-01-22,2023-01-22 10:00:00,233,247,4,28,10,Лінія 2,44185.63,392.46,В процесі,Очікує
220,96,B000220,2023-05-06,2023-05-08 10:00:00,223,231,2,91,5,Лінія 3,42654.43,936.81,В процесі,Пройдено
221,28,B000221,2024-07-29,2024-07-31 16:00:00,892,855,25,91,2,Лінія 3,29326.22,138.12,Завершено,Пройдено
222,41,B000222,2024-01-01,2024-01-03 16:00:00,729,670,9,172,7,Лінія 4,37768.34,256.03,Заплановано,Відхилено
223,94,B000223,2024-06-07,2024-06-09 19:00:00,417,442,6,147,4,Лінія 3,44001.84,592.95,В процесі,Відхилено
224,11,B000224,2023-08-14,2023-08-15 19:00:00,584,572,15,34,7,Лінія 2,10476.72,624.15,В процесі,Пройдено
225,49,B000225,2023-05-06,2023-05-07 13:00:00,214,220,2,45,3,Лінія 2,33698.98,247.23,Завершено,Очікує
226,72,B000226,2023-05-24,2023-05-25 20:00:00,790,723,11,49,10,Лінія 2,2370.53,996.63,Заплановано,Пройдено
227,3,B000227,2023-03-13,2023-03-15 01:00:00,756,809,1,122,3,Лінія 1,47792.71,946.28,Завершено,Пройдено
228,17,B000228,2024-02-07,2024-02-07 19:00:00,819,827,10,164,4,Лінія 4,8703.47,315.33,В процесі,Відхилено
229,42,B000229,2023-04-15,2023-04-16 03:00:00,538,534,9,162,2,Лінія 1,1031.37,130.36,Заплановано,Очікує
230,69,B000230,2023-10-27,2023-10-27 09:00:00,722,742,19,172,6,Лінія 1,11720.33,673.94,В процесі,Відхилено
231,65,B000231,2023-12-09,2023-12-11 13:00:00,887,937,31,91,3,Лінія 1,24420.23,189.62,Заплановано,Очікує
232,28,B000232,2023-08-24,2023-08-26 13:00:00,916,903,28,80,10,Лінія 1,36089.94,133.47,В процесі,Очікує
233,44,B000233,2024-02-27,2024-02-28 09:00:00,167,172,5,129,7,Лінія 2,37868.03,160.18,Заплановано,Очікує
234,23,B000234,2024-07-23,2024-07-25 17:00:00,563,553,4,145,10,Лінія 5,7793.83,917.37,Завершено,Очікує
235,8,B000235,2024-01-04,2024-01-04 19:00:00,310,339,7,147,5,Лінія 3,13508.36,234.79,В процесі,Пройдено
236,86,B000236,2023-10-27,2023-10-28 08:00:00,258,246,3,102,6,Лінія 1,43880.89,527.17,Заплановано,Пройдено
237,59,B000237,2024-02-17,2024-02-20 00:00:00,818,795,10,15,7,Лінія 4,23481.59,325.64,Заплановано,Відхилено
238,92,B000238,2024-10-12,2024-10-12 16:00:00,801,876,24,91,6,Лінія 3,34489.93,169.06,Завершено,Очікує
239,23,B000239,2023-03-31,2023-04-01 16:00:00,387,368,9,162,4,Лінія 4,20872.29,804.73,Заплановано,Пройдено
240,36,B000240,2024-09-15,2024-09-16 11:00:00,317,333,1,187,5,Лінія 5,24464.13,510.78,В процесі,Відхилено
241,77,B000241,2023-07-12,2023-07-14 05:00:00,975,935,23,147,2,Лінія 2,38661.2,988.85,В процесі,Очікує
242,62,B000242,2023-12-27,2023-12-28 15:00:00,814,893,27,164,5,Лінія 1,26915.31,517.26,В процесі,Пройдено
243,82,B000243,2024-11-17,2024-11-18 14:00:00,169,181,1,123,9,Лінія 1,3740.08,930.97,Завершено,Відхилено
244,42,B000244,2024-05-24,2024-05-25 04:00:00,637,621,14,49,9,Лінія 1,48194.26,216.95,В процесі,Очікує
245,97,B000245,2023-03-14,2023-03-14 10:00:00,585,538,25,15,1,Лінія 1,28518.07,175.69,В процесі,Відхилено
246,13,B000246,2024-09-02,2024-09-03 19:00:00,721,672,1,147,1,Лінія 3,13843.76,193.75,В процесі,Відхилено
247,37,B000247,2024-07-24,2024-07-25 08:00:00,105,98,1,164,10,Лінія 3,42926.44,657.9,Заплановано,Відхилено
248,86,B000248,2024-06-21,2024-06-21 18:00:00,94,92,3,143,1,Лінія 3,41621.8,790.09,Завершено,Відхилено
249,94,B000249,2024-10-08,2024-10-10 02:00:00,855,793,28,122,7,Лінія 4,45226.91,819.0,Завершено,Пройдено
250,98,B000250,2024-05-17,2024-05-18 21:00:00,717,739,7,91,8,Лінія 1,41494.62,818.36,Завершено,Пройдено
251,98,B000251,2024-08-16,2024-08-18 06:00:00,861,927,34,132,3,Лінія 4,42450.53,856.14,В процесі,Пройдено
252,11,B000252,2023-08-21,2023-08-23 01:00:00,342,332,7,129,10,Лінія 1,37433.05,989.1,Завершено,Відхилено
253,70,B000253,2024-09-08,2024-09-08 22:00:00,731,703,13,147,8,Лінія 4,24244.52,957.58,Завершено,Пройдено
254,23,B000254,2023-07-22,2023-07-24 17:00:00,278,276,2,128,2,Лінія 1,32908.53,571.52,Заплановано,Пройдено
255,92,B000255,2023-09-29,2023-09-29 06:00:00,261,274,4,132,2,Лінія 1,34749.08,242.73,Завершено,Відхилено
256,41,B000256,2024-10-29,2024-10-30 04:00:00,737,750,14,147,2,Лінія 4,7394.17,497.84,Заплановано,Пройдено
257,82,B000257,2024-01-25,2024-01-25 06:00:00,475,443,15,91,7,Лінія 2,28615.42,106.49,Заплановано,Пройдено
258,52,B000258,2024-12-13,2024-12-13 16:00:00,958,1045,5,34,2,Лінія 3,46724.09,878.31,Заплановано,Пройдено
259,98,B000259,2023-04-01,2023-04-01 07:00:00,754,732,13,143,2,Лінія 4,7234.16,870.03,Завершено,Відхилено
260,5,B000260,2023-12-05,2023-12-05 16:00:00,798,723,21,143,10,Лінія 4,44114.77,227.41,Заплановано,Очікує
261,11,B000261,2024-08-31,2024-08-31 08:00:00,942,854,42,129,7,Лінія 3,16045.92,482.88,Завершено,Пройдено
262,32,B000262,2023-08-10,2023-08-11 17:00:00,796,766,2,15,1,Лінія 2,15283.13,727.93,Завершено,Очікує
263,37,B000263,2023-08-28,2023-08-29 00:00:00,237,214,5,131,5,Лінія 2,14372.59,669.83,Заплановано,Очікує
264,3,B000264,2024-09-03,2024-09-03 19:00:00,808,799,34,6,1,Лінія 4,14627.01,422.18,Завершено,Пройдено
265,84,B000265,2024-04-26,2024-04-27 06:00:00,616,575,25,154,10,Лінія 4,17234.67,476.38,В процесі,Очікує
266,28,B000266,2024-08-29,2024-08-31 21:00:00,565,594,19,154,2,Лінія 5,48682.78,379.17,Заплановано,Очікує
267,33,B000267,2023-05-09,2023-05-11 21:00:00,787,827,24,176,8,Лінія 4,18753.09,508.75,В процесі,Пройдено
268,24,B000268,2024-05-15,2024-05-16 08:00:00,803,741,13,6,7,Лінія 3,17427.62,229.25,В процесі,Пройдено
269,46,B000269,2023-03-13,2023-03-13 17:00:00,598,641,29,74,4,Лінія 2,44365.39,994.16,Завершено,Очікує
270,84,B000270,2024-04-23,2024-04-23 09:00:00,62,61,1,91,5,Лінія 5,31655.66,737.64,Заплановано,Пройдено
271,15,B000271,2023-12-08,2023-12-09 16:00:00,727,721,19,172,7,Лінія 1,2452.73,210.81,Заплановано,Очікує
272,92,B000272,2023-05-01,2023-05-02 06:00:00,748,823,30,162,9,Лінія 4,24540.59,254.91,Заплановано,Очікує
273,29,B000273,2023-09-26,2023-09-28 12:00:00,718,753,18,58,10,Лінія 3,35784.08,747.22,Завершено,Відхилено
274,86,B000274,2023-02-16,2023-02-16 07:00:00,984,901,30,128,1,Лінія 4,24353.58,572.95,В процесі,Очікує
275,54,B000275,2024-08-02,2024-08-04 15:00:00,110,102,4,128,6,Лінія 4,28190.57,605.51,В процесі,Пройдено
276,14,B000276,2023-05-18,2023-05-20 15:00:00,340,368,2,187,7,Лінія 2,11288.85,256.62,В процесі,Пройдено
277,100,B000277,2024-12-24,2024-12-24 06:00:00,995,926,32,123,10,Лінія 2,14113.05,161.05,Заплановано,Відхилено
278,40,B000278,2024-05-22,2024-05-22 23:00:00,855,861,43,129,6,Лінія 2,2344.49,699.65,В процесі,Пройдено
279,13,B000279,2023-07-25,2023-07-26 01:00:00,335,360,8,49,1,Лінія 2,33701.98,787.56,Заплановано,Пройдено
280,23,B000280,2024-11-09,2024-11-10 04:00:00,698,750,10,143,7,Лінія 4,49883.31,488.42,Завершено,Відхилено
281,36,B000281,2023-09-17,2023-09-19 22:00:00,960,974,45,34,6,Лінія 3,23668.61,209.36,Заплановано,Пройдено
282,84,B000282,2024-05-11,2024-05-13 11:00:00,392,396,0,132,3,Лінія 2,5197.77,883.36,Завершено,Очікує
283,70,B000283,2023-10-06,2023-10-06 19:00:00,815,862,37,122,5,Лінія 1,16250.0,685.37,Завершено,Очікує
284,33,B000284,2024-06-18,2024-06-18 22:00:00,117,111,5,164,1,Лінія 1,25235.41,591.58,В процесі,Очікує
285,11,B000285,2023-07-02,2023-07-03 16:00:00,602,582,11,6,8,Лінія 5,25576.36,702.26,Завершено,Пройдено
286,40,B000286,2023-03-13,2023-03-15 04:00:00,635,592,21,154,3,Лінія 2,49852.34,936.35,Заплановано,Відхилено
287,72,B000287,2024-03-20,2024-03-22 06:00:00,394,369,18,102,8,Лінія 1,12474.8,839.57,Заплановано,Пройдено
288,91,B000288,2024-07-31,2024-07-31 20:00:00,889,936,41,58,2,Лінія 1,31244.23,410.3,Заплановано,Пройдено
289,34,B000289,2024-07-25,2024-07-27 21:00:00,751,714,4,187,1,Лінія 3,33033.42,553.85,Заплановано,Пройдено
290,100,B000290,2024-02-27,2024-02-27 10:00:00,238,243,4,131,9,Лінія 2,13883.93,679.11,Завершено,Відхилено
291,99,B000291,2024-03-08,2024-03-09 16:00:00,666,651,30,102,6,Лінія 4,14460.9,160.66,Заплановано,Очікує
292,76,B000292,2024-03-02,2024-03-02 08:00:00,364,385,12,45,7,Лінія 1,37441.39,509.07,В процесі,Пройдено
293,56,B000293,2024-04-01,2024-04-02 02:00:00,871,822,21,123,1,Лінія 3,35914.51,284.83,Заплановано,Очікує
294,36,B000294,2023-08-27,2023-08-29 11:00:00,389,377,4,145,9,Лінія 2,7446.27,835.04,Заплановано,Пройдено
295,75,B000295,2024-09-28,2024-09-30 07:00:00,243,232,2,15,6,Лінія 1,24389.33,991.1,Завершено,Пройдено
296,96,B000296,2023-02-26,2023-02-26 16:00:00,733,806,31,102,4,Лінія 4,22999.56,988.74,В процесі,Очікує
297,25,B000297,2024-10-09,2024-10-10 15:00:00,486,445,9,169,3,Лінія 5,44281.53,960.41,В процесі,Очікує
298,3,B000298,2023-08-10,2023-08-11 19:00:00,552,562,8,154,4,Лінія 2,22085.36,561.02,Заплановано,Пройдено
299,34,B000299,2023-07-03,2023-07-04 18:00:00,875,832,20,28,2,Лінія 2,35327.63,620.26,Завершено,Відхилено
300,61,B000300,2023-02-03,2023-02-03 20:00:00,782,707,21,58,9,Лінія 4,42213.03,538.12,Завершено,Пройдено
301,91,B000301,2023-12-09,2023-12-12 00:00:00,54,53,1,74,8,Лінія 5,38329.1,718.86,Завершено,Очікує
302,68,B000302,2023-05-15,2023-05-17 20:00:00,448,466,11,164,5,Лінія 2,16888.32,106.88,В процесі,Пройдено
303,59,B000303,2024-08-20,2024-08-22 14:00:00,577,575,6,129,4,Лінія 2,3658.15,801.33,Заплановано,Відхилено
304,94,B000304,2023-07-10,2023-07-10 16:00:00,989,1058,15,132,3,Лінія 5,8669.8,461.48,Завершено,Відхилено
305,9,B000305,2023-11-19,2023-11-19 18:00:00,827,774,13,45,7,Лінія 3,1265.57,946.12,Завершено,Пройдено
306,16,B000306,2024-07-11,2024-07-11 16:00:00,922,841,30,15,7,Лінія 2,37567.54,708.34,Завершено,Пройдено
307,79,B000307,2023-01-12,2023-01-14 21:00:00,432,466,0,187,3,Лінія 5,25810.44,972.43,В процесі,Очікує
308,42,B000308,2024-05-06,2024-05-08 11:00:00,569,569,5,131,6,Лінія 1,28588.08,107.54,Завершено,Пройдено
309,59,B000309,2024-06-24,2024-06-25 04:00:00,405,395,2,172,10,Лінія 3,28372.78,227.0,В процесі,Пройдено
310,59,B000310,2023-05-11,2023-05-13 16:00:00,77,79,2,65,3,Лінія 3,22319.7,155.33,Завершено,Очікує
311,13,B000311,2023-08-17,2023-08-19 19:00:00,607,586,26,45,10,Лінія 1,12304.0,353.14,Заплановано,Очікує
312,56,B000312,2023-11-07,2023-11-09 11:00:00,389,381,4,80,10,Лінія 5,5092.48,354.22,Завершено,Очікує
313,79,B000313,2023-05-10,2023-05-10 14:00:00,778,819,17,128,8,Лінія 3,41506.62,239.26,Заплановано,Пройдено
314,75,B000314,2024-04-04,2024-04-06 13:00:00,356,365,2,102,2,Лінія 4,6241.26,841.62,Заплановано,Очікує
315,49,B000315,2024-10-12,2024-10-13 11:00:00,618,602,7,74,10,Лінія 4,49109.86,706.22,Заплановано,Відхилено
316,85,B000316,2024-12-01,2024-12-01 14:00:00,421,454,2,187,8,Лінія 1,32558.4,882.5,Заплановано,Очікує
317,65,B000317,2024-06-30,2024-06-30 08:00:00,622,563,26,154,2,Лінія 3,49895.2,205.54,Завершено,Відхилено
318,94,B000318,2023-12-16,2023-12-17 11:00:00,808,757,36,154,5,Лінія 2,44688.0,405.8,Заплановано,Пройдено
319,42,B000319,2023-10-25,2023-10-26 01:00:00,871,909,30,6,1,Лінія 2,30622.23,683.16,В процесі,Очікує
320,85,B000320,2023-12-19,2023-12-19 15:00:00,878,883,37,154,6,Лінія 2,10907.35,122.77,Заплановано,Пройдено
321,26,B000321,2023-12-11,2023-12-13 00:00:00,371,386,16,147,2,Лінія 4,33152.13,736.15,Завершено,Очікує
322,37,B000322,2024-07-03,2024-07-04 10:00:00,939,1026,26,31,10,Лінія 5,32967.63,409.24,Завершено,Пройдено
323,69,B000323,2023-11-14,2023-11-14 05:00:00,197,206,1,128,3,Лінія 3,8879.77,927.23,Заплановано,Очікує
324,84,B000324,2024-11-06,2024-11-07 20:00:00,637,686,7,65,4,Лінія 2,31244.08,157.58,Заплановано,Відхилено
325,54,B000325,2024-07-03,2024-07-05 18:00:00,996,1078,44,143,4,Лінія 5,12221.89,409.73,Завершено,Відхилено
326,91,B000326,2023-05-27,2023-05-29 19:00:00,650,670,22,15,7,Лінія 4,5132.48,546.94,Заплановано,Пройдено
327,77,B000327,2023-10-16,2023-10-17 20:00:00,455,486,5,45,6,Лінія 5,39624.64,954.08,Завершено,Пройдено
328,49,B000328,2024-08-24,2024-08-26 23:00:00,954,1026,35,162,10,Лінія 5,20129.71,898.11,В процесі,Відхилено
329,41,B000329,2023-03-10,2023-03-10 22:00:00,141,136,5,176,6,Лінія 5,44994.17,472.05,Заплановано,Пройдено
330,76,B000330,2023-04-11,2023-04-11 23:00:00,91,92,4,31,6,Лінія 3,37611.72,667.03,Завершено,Відхилено
331,44,B000331,2023-11-16,2023-11-18 15:00:00,777,716,27,129,4,Лінія 4,24854.93,201.59,Завершено,Очікує
332,33,B000332,2023-02-24,2023-02-26 05:00:00,350,338,12,169,5,Лінія 5,1914.52,372.91,Заплановано,Очікує
333,70,B000333,2024-06-03,2024-06-05 05:00:00,429,437,17,147,5,Лінія 4,40482.24,246.44,Заплановано,Пройдено
334,33,B000334,2023-10-07,2023-10-07 13:00:00,392,367,10,147,7,Лінія 2,5551.59,343.12,Заплановано,Пройдено
335,42,B000335,2023-04-17,2023-04-17 20:00:00,752,820,4,129,3,Лінія 5,5632.22,871.34,В процесі,Очікує
336,65,B000336,2023-10-31,2023-10-31 20:00:00,66,61,1,74,10,Лінія 4,15177.76,817.18,Заплановано,Очікує
337,77,B000337,2023-07-30,2023-08-01 12:00:00,888,888,37,34,10,Лінія 5,47974.06,985.46,В процесі,Відхилено
338,17,B000338,2023-03-31,2023-04-02 23:00:00,994,993,43,74,5,Лінія 4,4713.64,649.56,Заплановано,Очікує
339,30,B000339,2023-07-16,2023-07-16 11:00:00,323,316,13,6,9,Лінія 4,24586.39,250.24,Заплановано,Відхилено
340,20,B000340,2024-07-25,2024-07-26 09:00:00,956,975,42,154,1,Лінія 1,14141.13,599.59,Заплановано,Очікує
341,56,B000341,2023-07-18,2023-07-20 11:00:00,316,331,1,154,1,Лінія 3,21908.99,636.33,Заплановано,Відхилено
342,9,B000342,2024-01-30,2024-01-30 08:00:00,702,678,31,164,7,Лінія 3,42296.76,585.15,Завершено,Очікує
343,82,B000343,2024-06-02,2024-06-04 18:00:00,755,721,30,187,8,Лінія 1,18551.6,266.27,Заплановано,Очікує
344,73,B000344,2024-01-12,2024-01-14 05:00:00,172,180,1,143,6,Лінія 1,15057.43,474.39,В процесі,Пройдено
345,86,B000345,2023-07-12,2023-07-12 06:00:00,652,668,16,15,1,Лінія 2,29979.14,779.51,Завершено,Відхилено
346,33,B000346,2023-01-29,2023-01-29 21:00:00,637,621,14,129,5,Лінія 2,23126.09,731.65,Завершено,Пройдено
347,99,B000347,2024-11-06,2024-11-08 13:00:00,877,849,11,172,5,Лінія 3,15604.49,343.85,В процесі,Пройдено
348,37,B000348,2023-01-29,2023-01-31 03:00:00,222,225,10,122,6,Лінія 3,18865.39,222.39,В процесі,Відхилено
349,25,B000349,2024-02-24,2024-02-25 23:00:00,570,538,26,162,6,Лінія 1,7553.8,124.95,Заплановано,Пройдено
350,77,B000350,2024-06-24,2024-06-25 19:00:00,824,840,1,164,5,Лінія 3,20668.82,986.71,В процесі,Відхилено
351,61,B000351,2024-12-14,2024-12-14 04:00:00,572,611,25,128,7,Лінія 4,42198.75,461.11,Заплановано,Відхилено
352,97,B000352,2023-09-25,2023-09-25 20:00:00,117,126,0,34,7,Лінія 2,28841.97,353.78,В процесі,Відхилено
353,24,B000353,2023-04-04,2023-04-05 02:00:00,662,709,22,154,5,Лінія 2,10812.66,231.25,Завершено,Відхилено
354,100,B000354,2023-03-19,2023-03-19 10:00:00,71,76,3,131,10,Лінія 1,34512.49,930.46,Завершено,Відхилено
