invoice_id,invoice_number,sale_id,customer_id,issue_date,due_date,amount,payment_terms,status,payment_date,payment_method,notes
227,INV-000227,994,12,2024-10-23,2024-11-22,236320.4571,1 Передоплата,Оплачено,2024-11-03,Готівка,
228,INV-000228,984,56,2024-04-22,2024-05-22,86875.28850000001,1 Передоплата,Оплачено,2024-04-30,Готівка,
229,INV-000229,636,67,2024-03-04,2024-04-18,383056.8192,60 днів,Оплачено,2024-03-11,Банківський переказ,
230,INV-000230,911,28,2024-07-26,2024-09-24,22104.227600000002,60 днів,Оплачено,2024-09-08,Картка,Загроза світило камінчик процес.
231,INV-000231,779,136,2023-12-29,2024-02-27,51406.9872,60 днів,Оплачено,2024-02-02,Готівка,
232,INV-000232,421,52,2023-09-01,2023-10-31,405415.872,60 днів,Прострочено,,,
233,INV-000233,98,62,2024-06-17,2024-06-18,439233.88879999996,30 днів,Оплачено,2024-06-18,Банківський переказ,Плавно прелесть багряний спасти зміна команда. Єврейський дальній а.
234,INV-000234,983,58,2024-07-30,2024-09-13,51073.678,60 днів,Оплачено,2024-08-26,Банківський переказ,
235,INV-000235,228,65,2023-01-24,2023-02-23,157285.394,60 днів,Оплачено,2023-01-31,Готівка,
236,INV-000236,713,18,2024-11-18,2025-01-17,127126.98180000001,1 Передоплата,Прострочено,,,
237,INV-000237,500,104,2023-07-28,2023-08-27,192036.55680000002,60 днів,Оплачено,2023-08-19,Картка,
238,INV-000238,586,51,2024-11-17,2024-11-18,462116.655,45 днів,Прострочено,,,
239,INV-000239,187,133,2023-03-12,2023-04-26,125594.0044,1 Передоплата,Прострочено,,,
240,INV-000240,491,114,2023-12-10,2024-01-24,21844.0222,1 Передоплата,Оплачено,2024-01-20,Картка,
241,INV-000241,338,30,2024-06-22,2024-08-21,33111.984,60 днів,Оплачено,2024-07-25,Готівка,
242,INV-000242,9,48,2023-11-11,2024-01-10,245839.7365,30 днів,Оплачено,2023-11-12,Готівка,
243,INV-000243,279,129,2024-02-10,2024-02-11,5869.672,45 днів,Прострочено,,,
244,INV-000244,614,146,2023-04-27,2023-06-26,85453.36619999999,1 Передоплата,Оплачено,2023-06-07,Картка,
245,INV-000245,301,139,2023-06-30,2023-07-30,207509.055,30 днів,Оплачено,2023-07-18,Банківський переказ,
246,INV-000246,177,2,2023-12-20,2024-01-19,206541.7032,45 днів,Оплачено,2024-01-06,Банківський переказ,
247,INV-000247,728,92,2024-08-13,2024-08-14,69946.3296,60 днів,Оплачено,2024-08-14,Готівка,
248,INV-000248,814,79,2023-03-31,2023-05-30,35815.551,30 днів,Оплачено,2023-04-02,Картка,
249,INV-000249,867,21,2024-05-17,2024-05-18,114578.75899999999,30 днів,Оплачено,2024-05-18,Картка,
250,INV-000250,362,125,2023-03-01,2023-03-31,221303.7152,30 днів,Оплачено,2023-03-28,Банківський переказ,
251,INV-000251,727,118,2024-05-06,2024-05-07,285054.266,30 днів,Оплачено,2024-05-07,Картка,
252,INV-000252,72,84,2024-12-03,2025-02-01,17222.541699999998,1 Передоплата,Оплачено,2024-12-18,Готівка,
253,INV-000253,25,109,2023-12-06,2023-12-07,173906.096,45 днів,Оплачено,2023-12-07,Готівка,
254,INV-000254,977,28,2023-05-19,2023-06-18,248471.96000000002,45 днів,Оплачено,2023-06-10,Банківський переказ,Вечір викинути ленінград рішення. Важкий щастя направо кордон.
255,INV-000255,356,112,2023-12-26,2024-02-09,223697.495,1 Передоплата,Оплачено,2024-02-01,Картка,
256,INV-000256,346,39,2024-01-02,2024-01-03,224976.99459999998,60 днів,Оплачено,2024-01-03,Готівка,
257,INV-000257,384,79,2024-03-11,2024-05-10,147625.28,30 днів,Прострочено,,,
258,INV-000258,906,16,2024-05-06,2024-05-07,209502.30279999998,60 днів,Оплачено,2024-05-07,Банківський переказ,Щастя гараж при степ. Черговий залучати функція й заплакати.
259,INV-000259,700,126,2023-04-10,2023-05-10,76573.287,45 днів,Прострочено,,,
260,INV-000260,315,53,2023-03-27,2023-03-28,9780.066,30 днів,Оплачено,2023-03-28,Готівка,
261,INV-000261,214,146,2024-08-25,2024-10-24,20831.579999999998,60 днів,Оплачено,2024-10-13,Картка,
262,INV-000262,17,61,2024-11-30,2024-12-01,140467.668,1 Передоплата,Оплачено,2024-12-01,Готівка,
263,INV-000263,904,116,2023-12-30,2023-12-31,154603.9296,1 Передоплата,Оплачено,2023-12-31,Банківський переказ,
264,INV-000264,615,109,2023-11-26,2023-11-27,357099.26,45 днів,Оплачено,2023-11-27,Готівка,Виконувати здригнутися важкий мати дружно пропадати монета.
265,INV-000265,654,39,2023-09-16,2023-10-31,197468.928,45 днів,Оплачено,2023-09-25,Банківський переказ,
266,INV-000266,689,94,2023-12-06,2024-02-04,134111.98080000002,60 днів,Оплачено,2024-01-14,Картка,
267,INV-000267,457,115,2023-12-19,2023-12-20,130077.02399999999,30 днів,Оплачено,2023-12-20,Картка,
268,INV-000268,772,148,2024-02-07,2024-03-23,328835.3112,30 днів,Прострочено,,,
269,INV-000269,247,37,2023-10-25,2023-11-24,12051.384800000002,30 днів,Оплачено,2023-10-27,Банківський переказ,Присвятити вмирати блискучий паща. Заплакати закласти сміятися виникнення здригнутися.
270,INV-000270,599,48,2023-12-03,2024-01-17,464104.56399999995,1 Передоплата,Оплачено,2023-12-31,Готівка,
271,INV-000271,626,64,2024-06-03,2024-07-03,112653.0064,45 днів,Прострочено,,,
272,INV-000272,456,17,2023-08-15,2023-10-14,477231.48,1 Передоплата,Оплачено,2023-09-19,Банківський переказ,
273,INV-000273,981,87,2023-10-03,2023-12-02,169153.7757,30 днів,Оплачено,2023-10-16,Картка,Нарада промовчати ґудзик чотири виконувати плід.
274,INV-000274,432,4,2024-08-10,2024-09-09,76266.5895,1 Передоплата,Оплачено,2024-08-27,Готівка,Купа й блискучий купа-невеличка зрідка демократія поїзд. Нервово заспокоїтися інструкція о метелик.
275,INV-000275,738,9,2023-06-23,2023-07-23,75126.77639999999,30 днів,Оплачено,2023-06-25,Банківський переказ,
276,INV-000276,14,69,2023-12-02,2024-01-01,218427.38520000002,45 днів,Оплачено,2023-12-16,Готівка,
277,INV-000277,49,85,2024-08-28,2024-10-12,493068.78799999994,60 днів,Оплачено,2024-10-08,Банківський переказ,
278,INV-000278,375,104,2024-02-28,2024-03-29,3109.6634999999997,1 Передоплата,Оплачено,2024-03-21,Банківський переказ,
279,INV-000279,913,88,2023-08-21,2023-10-20,260519.03999999998,1 Передоплата,Прострочено,,,Міра поїзд ніж полум'я триста. Летіти ліхтарик відзначити.
280,INV-000280,308,136,2023-06-18,2023-06-19,327628.752,60 днів,Прострочено,,,
281,INV-000281,999,108,2023-11-15,2023-12-30,601162.7915999999,60 днів,Оплачено,2023-12-19,Готівка,
282,INV-000282,162,99,2023-06-05,2023-07-20,121869.4086,60 днів,Оплачено,2023-07-03,Банківський переказ,
283,INV-000283,37,98,2024-04-30,2024-05-30,19516.609999999997,45 днів,Прострочено,,,
284,INV-000284,103,121,2023-09-16,2023-11-15,322993.728,1 Передоплата,Оплачено,2023-09-18,Картка,Пристрасть червень простір самостійно монета інвалід. Провал сумний присісти.
285,INV-000285,360,44,2024-05-15,2024-07-14,522602.63279999996,45 днів,Оплачено,2024-06-24,Готівка,
286,INV-000286,195,27,2023-09-01,2023-10-16,232042.9056,1 Передоплата,Оплачено,2023-09-15,Готівка,
287,INV-000287,995,100,2023-12-07,2024-02-05,433960.983,1 Передоплата,Прострочено,,,Пробувати загроза несподіваний виблискувати сумнівний шолом. Світило матерія що шкільний хліб.
288,INV-000288,107,83,2024-05-18,2024-07-02,179033.4528,1 Передоплата,Оплачено,2024-06-15,Картка,Склянка спосіб тисяча забирати. Ефект рота збудження услати ліловий податковий правління.
289,INV-000289,737,126,2023-05-06,2023-05-07,596052.3456,30 днів,Прострочено,,,
290,INV-000290,411,11,2023-03-11,2023-05-10,60278.5152,30 днів,Оплачено,2023-03-28,Картка,
291,INV-000291,709,83,2023-11-05,2023-12-05,205238.9828,45 днів,Оплачено,2023-11-24,Картка,
292,INV-000292,812,56,2023-05-27,2023-06-26,285993.18,1 Передоплата,Прострочено,,,
293,INV-000293,606,85,2024-07-02,2024-08-01,3690.1841999999997,1 Передоплата,Прострочено,,,
294,INV-000294,510,111,2024-05-06,2024-05-07,11436.705,60 днів,Оплачено,2024-05-07,Готівка,
295,INV-000295,340,116,2023-05-20,2023-06-19,199240.65,45 днів,Оплачено,2023-06-18,Картка,
296,INV-000296,563,56,2023-07-20,2023-08-19,39522.3426,1 Передоплата,Оплачено,2023-08-15,Картка,
297,INV-000297,399,16,2023-11-13,2023-12-13,235195.4346,30 днів,Оплачено,2023-11-29,Банківський переказ,Заспокоїтися почуття ланцюжок лапа прелесть. Рота раніше плід щось хата.
298,INV-000298,586,51,2024-11-17,2025-01-16,462116.655,45 днів,Оплачено,2025-01-06,Готівка,
299,INV-000299,870,62,2023-10-01,2023-11-15,22721.8536,60 днів,Оплачено,2023-11-04,Готівка,
300,INV-000300,966,18,2023-02-09,2023-03-11,44974.675200000005,60 днів,Прострочено,,,
301,INV-000301,809,23,2024-09-15,2024-11-14,530034.3047999999,45 днів,Оплачено,2024-09-22,Банківський переказ,
302,INV-000302,921,56,2023-07-05,2023-07-06,88719.05599999998,30 днів,Оплачено,2023-07-06,Банківський переказ,
303,INV-000303,224,82,2023-04-11,2023-06-10,26270.5896,60 днів,Прострочено,,,
304,INV-000304,564,112,2024-05-03,2024-07-02,201769.79679999998,60 днів,Оплачено,2024-05-17,Картка,
305,INV-000305,209,73,2023-08-17,2023-09-16,300372.4698,45 днів,Оплачено,2023-09-11,Картка,
306,INV-000306,742,17,2024-10-08,2024-11-07,2651.292,60 днів,Оплачено,2024-10-10,Картка,
307,INV-000307,997,73,2024-11-09,2024-12-09,348.9309,1 Передоплата,Оплачено,2024-11-23,Картка,
308,INV-000308,750,65,2024-09-14,2024-11-13,35422.5024,60 днів,Прострочено,,,Підземний триста несподівано вираз страта призначити порода.
309,INV-000309,543,37,2024-08-21,2024-08-22,2980.74,1 Передоплата,Оплачено,2024-08-22,Картка,
310,INV-000310,454,97,2024-10-06,2024-11-05,212359.9296,60 днів,Оплачено,2024-10-08,Готівка,
311,INV-000311,138,28,2023-01-22,2023-02-21,40130.2629,30 днів,Оплачено,2023-02-21,Готівка,
312,INV-000312,416,41,2024-05-05,2024-06-19,37077.811200000004,1 Передоплата,Оплачено,2024-05-21,Банківський переказ,
313,INV-000313,486,122,2024-04-18,2024-04-19,82964.682,45 днів,Прострочено,,,
314,INV-000314,250,125,2023-04-20,2023-06-04,132264.9,30 днів,Оплачено,2023-05-08,Готівка,Товар поява червень. Торгівля дихання холодно мить рис. Самостійно падати даль заплакати вказаний.
315,INV-000315,495,94,2023-03-27,2023-05-26,146015.63900000002,60 днів,Оплачено,2023-04-14,Банківський переказ,
316,INV-000316,137,36,2024-06-29,2024-08-28,356021.48400000005,1 Передоплата,Оплачено,2024-07-08,Готівка,Кора в'язниця кишеня промовчати головний вказаний. Крутий що-небудь правильний сонце степ.
