attendance_id,employee_id,date,status,time_in,time_out,hours_worked,overtime_hours,notes
277,35,2024-11-23,Вихідний,,,0.0,0.0,
278,147,2023-07-02,Вихідний,,,0.0,0.0,Адвокат отже відділ степ каюта. Актриса струмок решітка розвинений скинути серйозний єдиний.
279,30,2022-02-15,Присутній,2022-02-15 09:50:00,2022-02-15 19:56:00,7.75,0.0,Ланцюжок звільнити страта. Гіркий приятель близько.
280,37,2023-05-01,Запізнення,2023-05-01 10:03:00,2023-05-01 19:51:00,6.03,0.0,Мимо порада монета відділ пропаганда залучати.
281,110,2024-10-01,Присутній,2024-10-01 09:36:00,2024-10-01 19:32:00,8.07,0.07,
282,58,2024-05-20,Присутній,2024-05-20 10:06:00,2024-05-20 18:17:00,7.55,0.0,
283,155,2024-05-28,Присутній,2024-05-28 08:46:00,2024-05-28 17:28:00,8.37,0.37,
284,115,2024-11-18,Присутній,2024-11-18 08:34:00,2024-11-18 19:26:00,7.92,0.0,Спасти приятель демократія чітко перетнути. Постійний спасти один актриса.
285,41,2024-06-12,Присутній,2024-06-12 08:03:00,2024-06-12 17:38:00,8.37,0.37,
286,70,2021-06-04,Присутній,2021-06-04 09:13:00,2021-06-04 17:27:00,8.28,0.28,
287,180,2024-03-25,Присутній,2024-03-25 09:01:00,2024-03-25 19:02:00,8.19,0.19,
288,93,2022-10-30,Вихідний,,,0.0,0.0,
289,25,2024-11-06,Присутній,2024-11-06 09:44:00,2024-11-06 18:12:00,7.94,0.0,Гіркий білизна єврейський терапія.
290,149,2022-02-28,Присутній,2022-02-28 10:17:00,2022-02-28 17:13:00,7.66,0.0,
291,111,2024-09-12,Лікарняний,,,0.0,0.0,
292,163,2024-01-28,Вихідний,,,0.0,0.0,
293,56,2021-04-12,Присутній,2021-04-12 09:58:00,2021-04-12 17:12:00,7.56,0.0,
294,94,2023-08-22,Присутній,2023-08-22 10:24:00,2023-08-22 17:54:00,7.98,0.0,
295,62,2024-09-30,Присутній,2024-09-30 09:19:00,2024-09-30 18:08:00,8.07,0.07,
296,154,2024-11-20,Присутній,2024-11-20 10:24:00,2024-11-20 18:56:00,8.46,0.46,
297,71,2023-07-25,Присутній,2023-07-25 08:52:00,2023-07-25 18:46:00,8.38,0.38,
298,42,2024-09-21,Вихідний,,,0.0,0.0,
299,42,2024-10-12,Вихідний,,,0.0,0.0,
300,65,2022-10-28,Присутній,2022-10-28 10:44:00,2022-10-28 17:00:00,8.17,0.17,
301,173,2022-07-05,Присутній,2022-07-05 08:58:00,2022-07-05 18:01:00,7.87,0.0,
302,113,2024-08-11,Вихідний,,,0.0,0.0,
303,64,2024-08-27,Присутній,2024-08-27 10:17:00,2024-08-27 19:42:00,7.92,0.0,Дальній недолік матерія груди пропаганда лапа. Безглуздий тривога гіркий триста епоха бажання.
304,111,2024-09-07,Вихідний,,,0.0,0.0,
305,146,2024-04-20,Вихідний,,,0.0,0.0,
306,12,2023-09-25,Запізнення,2023-09-25 10:09:00,2023-09-25 17:20:00,7.49,0.0,
307,146,2023-10-18,Лікарняний,,,0.0,0.0,
308,2,2022-02-15,Присутній,2022-02-15 10:17:00,2022-02-15 17:59:00,8.19,0.19,
309,142,2024-07-16,Присутній,2024-07-16 08:58:00,2024-07-16 17:07:00,7.75,0.0,
310,56,2023-06-27,Присутній,2023-06-27 08:23:00,2023-06-27 18:49:00,7.92,0.0,
311,40,2024-12-26,Присутній,2024-12-26 10:52:00,2024-12-26 17:00:00,8.22,0.22,
312,1,2022-01-13,Присутній,2022-01-13 08:51:00,2022-01-13 19:35:00,8.09,0.09,
313,88,2024-10-29,Присутній,2024-10-29 08:22:00,2024-10-29 18:44:00,7.93,0.0,
314,99,2023-09-12,Присутній,2023-09-12 10:06:00,2023-09-12 17:52:00,8.22,0.22,
315,61,2023-05-11,Лікарняний,,,0.0,0.0,
316,147,2020-08-01,Вихідний,,,0.0,0.0,
317,20,2024-12-17,Відпустка,,,0.0,0.0,Підземний ламати тисяча. Соціалістичний похмуро купа співрозмовник увійти.
318,51,2023-03-15,Присутній,2023-03-15 09:26:00,2023-03-15 18:59:00,7.96,0.0,
319,154,2024-12-09,Присутній,2024-12-09 09:37:00,2024-12-09 17:44:00,7.97,0.0,
320,46,2024-12-19,Присутній,2024-12-19 10:19:00,2024-12-19 17:31:00,7.97,0.0,
321,116,2020-10-22,Присутній,2020-10-22 09:32:00,2020-10-22 19:05:00,8.12,0.12,
322,162,2024-12-24,Лікарняний,,,0.0,0.0,
323,30,2021-09-07,Присутній,2021-09-07 09:37:00,2021-09-07 17:47:00,8.22,0.22,Кидати подробиця наштовхнутися.
324,82,2022-07-07,Присутній,2022-07-07 10:12:00,2022-07-07 17:49:00,7.85,0.0,
325,101,2024-12-13,Присутній,2024-12-13 08:58:00,2024-12-13 19:17:00,8.01,0.01,
326,52,2021-10-08,Присутній,2021-10-08 08:18:00,2021-10-08 18:30:00,8.38,0.38,
327,127,2024-09-22,Вихідний,,,0.0,0.0,
328,171,2023-11-15,Присутній,2023-11-15 08:15:00,2023-11-15 19:48:00,8.33,0.33,
329,151,2022-04-11,Присутній,2022-04-11 08:20:00,2022-04-11 19:33:00,7.6,0.0,
330,124,2022-09-25,Вихідний,,,0.0,0.0,
331,107,2024-12-26,Присутній,2024-12-26 10:44:00,2024-12-26 17:57:00,7.87,0.0,Купа насолода коваль червонй. Наступати виднітися за. Каюта нарада легко основа.
332,99,2023-11-15,Присутній,2023-11-15 09:24:00,2023-11-15 19:19:00,8.31,0.31,
333,62,2024-05-28,Присутній,2024-05-28 09:54:00,2024-05-28 19:48:00,8.03,0.03,
334,36,2024-07-29,Присутній,2024-07-29 10:43:00,2024-07-29 17:16:00,7.81,0.0,
335,153,2024-08-04,Вихідний,,,0.0,0.0,
336,174,2020-07-19,Вихідний,,,0.0,0.0,Товар ланцюжок виникнення теорія.
337,120,2024-09-05,Запізнення,2024-09-05 10:45:00,2024-09-05 17:30:00,6.86,0.0,
338,47,2024-12-20,Присутній,2024-12-20 10:41:00,2024-12-20 18:43:00,7.75,0.0,
339,12,2022-08-07,Вихідний,,,0.0,0.0,
340,82,2022-03-10,Лікарняний,,,0.0,0.0,
341,99,2023-04-03,Присутній,2023-04-03 10:18:00,2023-04-03 19:39:00,8.17,0.17,
342,119,2021-03-12,Присутній,2021-03-12 10:44:00,2021-03-12 19:34:00,8.08,0.08,
343,78,2024-01-14,Вихідний,,,0.0,0.0,
344,19,2024-07-11,Запізнення,2024-07-11 08:10:00,2024-07-11 17:24:00,6.36,0.0,Діловий командування палець при. Ефект подвірʼя вибирати прем'єра болісно спорт місце.
345,158,2023-12-03,Вихідний,,,0.0,0.0,Купа-Невеличка кпсс падати серйозний шкарпетка ідея керівник.
346,81,2024-11-29,Присутній,2024-11-29 09:37:00,2024-11-29 18:42:00,7.64,0.0,
347,40,2024-09-09,Присутній,2024-09-09 10:58:00,2024-09-09 17:11:00,8.0,0.0,
348,193,2023-10-01,Вихідний,,,0.0,0.0,
349,161,2024-12-26,Відпустка,,,0.0,0.0,
350,43,2023-05-16,Присутній,2023-05-16 08:18:00,2023-05-16 17:56:00,7.74,0.0,
351,95,2024-11-21,Присутній,2024-11-21 10:39:00,2024-11-21 19:14:00,8.25,0.25,Блискучий міф полюбити пісня покидати житель функція. Сміливий вчора незвичайний збільшуватися.
352,186,2024-05-08,Присутній,2024-05-08 10:39:00,2024-05-08 17:21:00,7.92,0.0,Червонй шкіра квапливий метелик пристрій. Вигнати ставити падаль більше задерти команда.
353,25,2023-10-19,Присутній,2023-10-19 09:56:00,2023-10-19 18:09:00,8.44,0.44,
354,171,2022-11-15,Присутній,2022-11-15 08:52:00,2022-11-15 18:36:00,8.19,0.19,
355,2,2023-10-15,Вихідний,,,0.0,0.0,
356,154,2024-11-06,Присутній,2024-11-06 10:38:00,2024-11-06 19:38:00,8.29,0.29,
357,93,2021-08-16,Присутній,2021-08-16 08:40:00,2021-08-16 19:48:00,8.22,0.22,
358,92,2022-01-10,Лікарняний,,,0.0,0.0,
359,128,2024-08-24,Вихідний,,,0.0,0.0,
360,56,2022-03-14,Присутній,2022-03-14 10:01:00,2022-03-14 18:54:00,7.65,0.0,
361,7,2024-09-18,Присутній,2024-09-18 10:50:00,2024-09-18 19:10:00,7.78,0.0,
362,14,2022-06-28,Присутній,2022-06-28 08:46:00,2022-06-28 18:55:00,8.38,0.38,
363,97,2023-01-16,Присутній,2023-01-16 09:28:00,2023-01-16 18:03:00,8.43,0.43,
364,72,2023-10-30,Присутній,2023-10-30 10:05:00,2023-10-30 17:30:00,7.57,0.0,
365,160,2024-12-14,Вихідний,,,0.0,0.0,
366,78,2023-06-07,Відпустка,,,0.0,0.0,
367,29,2024-11-15,Присутній,2024-11-15 08:55:00,2024-11-15 19:42:00,7.89,0.0,Розуміти падаль пробувати вчора рідкий. Увійти крутий адже неправда покоління мʼята лівий.
368,85,2022-01-31,Присутній,2022-01-31 08:16:00,2022-01-31 17:25:00,7.85,0.0,
369,179,2023-06-30,Присутній,2023-06-30 08:00:00,2023-06-30 18:37:00,8.38,0.38,Бочок шкарпетка народ. Приходити кишеня деякий.
370,82,2024-01-09,Присутній,2024-01-09 10:36:00,2024-01-09 17:16:00,8.28,0.28,Витягувати серйозний супроводжуватися епоха. Очко сумний щастя нарада метелик адвокат пастух.
371,59,2023-04-03,Присутній,2023-04-03 08:37:00,2023-04-03 17:37:00,7.7,0.0,
372,21,2021-10-12,Присутній,2021-10-12 09:09:00,2021-10-12 18:53:00,8.49,0.49,
373,25,2023-06-22,Присутній,2023-06-22 08:21:00,2023-06-22 19:17:00,8.32,0.32,Інфекція поставити знаходити іспит призначити голубчик. Порт намір єврейський помовчати синок.
374,63,2022-07-02,Вихідний,,,0.0,0.0,
375,112,2022-10-05,Присутній,2022-10-05 10:24:00,2022-10-05 19:02:00,8.09,0.09,
376,43,2024-03-15,Присутній,2024-03-15 10:09:00,2024-03-15 18:00:00,7.89,0.0,Черговий князь простір приятель прем'єра. Заспівати колишній прірва встати.
377,24,2022-07-11,Присутній,2022-07-11 09:44:00,2022-07-11 19:03:00,7.97,0.0,
378,131,2024-06-18,Присутній,2024-06-18 09:59:00,2024-06-18 19:50:00,8.35,0.35,
379,53,2023-07-04,Присутній,2023-07-04 10:56:00,2023-07-04 17:27:00,7.93,0.0,
380,53,2024-06-15,Вихідний,,,0.0,0.0,
381,188,2024-09-23,Присутній,2024-09-23 08:18:00,2024-09-23 18:07:00,8.09,0.09,
382,20,2024-10-17,Присутній,2024-10-17 10:12:00,2024-10-17 19:38:00,7.52,0.0,
383,184,2023-04-29,Вихідний,,,0.0,0.0,
384,115,2024-06-22,Вихідний,,,0.0,0.0,
385,4,2023-04-07,Присутній,2023-04-07 08:09:00,2023-04-07 19:54:00,8.45,0.45,
386,57,2024-08-27,Присутній,2024-08-27 08:54:00,2024-08-27 18:26:00,7.83,0.0,
387,50,2024-07-11,Присутній,2024-07-11 08:08:00,2024-07-11 17:49:00,8.33,0.33,Затягнутися заява шкільний падаль покидати їжа. Синок при інший направо програміст.
388,122,2022-01-12,Присутній,2022-01-12 10:22:00,2022-01-12 19:38:00,8.43,0.43,
389,104,2024-08-22,Відпустка,,,0.0,0.0,
390,178,2022-10-13,Присутній,2022-10-13 10:41:00,2022-10-13 17:06:00,8.47,0.47,
391,92,2021-10-31,Вихідний,,,0.0,0.0,
392,89,2024-09-06,Присутній,2024-09-06 08:47:00,2024-09-06 18:40:00,8.13,0.13,
393,55,2024-02-23,Присутній,2024-02-23 10:34:00,2024-02-23 19:31:00,8.4,0.4,Щастя присвятити протягувати дошлий важливий.
394,184,2024-11-25,Присутній,2024-11-25 09:59:00,2024-11-25 18:13:00,8.27,0.27,
395,59,2024-06-30,Вихідний,,,0.0,0.0,
396,147,2023-08-29,Присутній,2023-08-29 08:51:00,2023-08-29 18:31:00,8.44,0.44,
397,27,2022-06-04,Вихідний,,,0.0,0.0,
398,161,2024-12-26,Відпустка,,,0.0,0.0,
399,9,2024-12-08,Вихідний,,,0.0,0.0,
400,189,2023-12-05,Присутній,2023-12-05 09:15:00,2023-12-05 19:35:00,8.14,0.14,
401,5,2021-01-25,Присутній,2021-01-25 09:02:00,2021-01-25 18:34:00,7.84,0.0,Вітати за плід нині керівник. Вмирати ніч о інвалід домогтися угодний.
402,132,2024-04-07,Вихідний,,,0.0,0.0,
403,72,2023-10-17,Лікарняний,,,0.0,0.0,
404,173,2024-05-22,Присутній,2024-05-22 09:35:00,2024-05-22 19:40:00,8.45,0.45,Спорт розстебнути наштовхнутися відповідність. Упор більше уточнити роса навряд.
405,93,2021-04-14,Присутній,2021-04-14 09:52:00,2021-04-14 17:55:00,8.03,0.03,
406,162,2024-12-27,Присутній,2024-12-27 08:40:00,2024-12-27 17:50:00,8.43,0.43,
407,12,2023-08-20,Вихідний,,,0.0,0.0,
408,1,2023-03-16,Присутній,2023-03-16 09:51:00,2023-03-16 19:20:00,7.66,0.0,
409,150,2023-07-25,Присутній,2023-07-25 08:04:00,2023-07-25 18:09:00,7.62,0.0,
410,145,2024-12-21,Вихідний,,,0.0,0.0,Різноманітний дівка яблуко кора. Вигнати народ друкувати діставати підземний.
411,109,2024-08-02,Присутній,2024-08-02 09:11:00,2024-08-02 19:40:00,8.41,0.41,
412,187,2021-11-25,Присутній,2021-11-25 10:02:00,2021-11-25 17:51:00,8.34,0.34,Їжа холодно один так приятель відповісти знімати.
413,124,2023-08-27,Вихідний,,,0.0,0.0,Призначити банда програміст доба. Трясти гуляти заспокоїтися яскраво космос валюта світило.
414,133,2024-06-05,Присутній,2024-06-05 10:27:00,2024-06-05 19:28:00,7.89,0.0,Зате дорогий хліб заспівати.
415,122,2024-11-25,Присутній,2024-11-25 08:06:00,2024-11-25 17:35:00,8.14,0.14,Степ щось мигнути вітрина. Сумний поріг ефект даль близько метелик олівець.
416,48,2023-12-29,Присутній,2023-12-29 08:05:00,2023-12-29 19:10:00,7.67,0.0,
417,93,2023-04-10,Відпустка,,,0.0,0.0,
418,50,2024-07-29,Присутній,2024-07-29 08:42:00,2024-07-29 17:24:00,8.5,0.5,
419,100,2023-01-17,Присутній,2023-01-17 10:30:00,2023-01-17 19:31:00,7.83,0.0,
420,157,2024-12-30,Присутній,2024-12-30 09:45:00,2024-12-30 18:19:00,7.9,0.0,Мотоцикл міф сходити. Страта сходити викинути вовк кільце щось.
421,105,2022-11-21,Присутній,2022-11-21 08:23:00,2022-11-21 18:48:00,8.13,0.13,
422,3,2024-12-27,Присутній,2024-12-27 08:07:00,2024-12-27 17:25:00,8.29,0.29,
423,86,2024-03-31,Вихідний,,,0.0,0.0,
424,186,2023-02-19,Вихідний,,,0.0,0.0,
425,147,2024-10-09,Присутній,2024-10-09 10:52:00,2024-10-09 19:41:00,7.73,0.0,Адвокат головний метал що світило. Вказаний матерія факультет каюта один пані один.
426,148,2023-09-22,Присутній,2023-09-22 08:43:00,2023-09-22 17:58:00,7.74,0.0,
427,95,2024-07-07,Вихідний,,,0.0,0.0,
428,148,2024-12-12,Присутній,2024-12-12 08:31:00,2024-12-12 19:25:00,8.41,0.41,Терапія протягувати лівий зміна.
429,102,2024-07-03,Присутній,2024-07-03 10:24:00,2024-07-03 19:54:00,8.24,0.24,Важкий задерти космос. Дихання залучати байдужий домогтися покоління.
430,163,2021-04-28,Присутній,2021-04-28 09:11:00,2021-04-28 19:24:00,7.79,0.0,
431,169,2024-12-28,Вихідний,,,0.0,0.0,
432,24,2022-04-21,Присутній,2022-04-21 10:41:00,2022-04-21 19:51:00,7.55,0.0,
433,42,2024-08-25,Вихідний,,,0.0,0.0,
434,33,2024-04-11,Присутній,2024-04-11 10:27:00,2024-04-11 19:07:00,7.68,0.0,
435,182,2024-01-10,Присутній,2024-01-10 09:06:00,2024-01-10 18:31:00,7.9,0.0,
436,177,2023-04-23,Вихідний,,,0.0,0.0,Господь звільнення пастух реклама фахівець. Розкішний бок уникати можливо промовчати.
437,29,2024-02-06,Присутній,2024-02-06 09:11:00,2024-02-06 17:55:00,7.6,0.0,Район сонце академік написати. Порода трубка прем'єра домогтися угодний природний основа.
